oof_prob_rf,oof_prob_lr
0.31537680306414256,0.5034779365122963
0.2892508790821965,0.5792445944875904
0.3711392315434284,0.11497897701500966
0.34314109861614117,0.4866378745261431
0.27216867472619577,0.08468101916656404
0.7036379622076729,0.9999999997932674
0.17131359225954162,0.2722035411816825
0.2622883260854712,0.08019951433645867
0.17497938501103255,0.11695608105989143
0.4541395486959959,0.23998919086895074
0.4544869895408071,0.9999999907951295
0.2481603161585455,0.09761141384447722
0.22977161453020786,0.23128228043696367
0.3040504167011233,0.16225642788574418
0.15681875974084708,0.22123355732666022
0.28505959435191147,0.16867630015087115
0.5177600037372786,0.9999979812009391
0.2685387483370615,0.14990413770936598
0.34410975432322827,0.9966936585869998
0.2887206792840233,0.13270408772667122
0.4369905821465425,0.07120766678394379
0.2758891842779288,0.09151970833462797
0.22362320480419312,0.16208339674724595
0.5329487449014371,0.15573286623153132
0.498736788768324,0.1729313928907036
0.49102334751433574,0.9991932511239124
0.43001582471249816,0.19568436096002137
0.3567309218481684,0.1447313604893615
0.26809244554125733,0.04530370782216718
0.23302436429636036,0.06940478357160118
0.5163502266640678,0.3924031683064474
0.1977574278158803,0.3452101769769101
0.44093672385556854,0.06628484837669428
0.2685921767629372,0.06997788004170921
0.4763131318441641,0.9809732607427595
0.3743560993763544,0.21019334678673238
0.3726411874691767,0.23517235811652293
0.2797977883744243,0.46362927954151567
0.4664049399245642,0.20912480421209617
0.26651900133163886,0.313628971143894
0.38505580714082005,0.1183601688480289
0.39261209566950367,0.14901905487365086
0.27213867091164007,0.20347193052873655
0.215670557277578,0.15159872648488537
0.48378807849611954,0.17746396610020793
0.3426798136389863,0.10031462770574283
0.34489831166970475,0.07511530891708722
0.5881409277988424,0.9999544123545492
0.513667650399508,0.407615895831154
0.2865802670026838,0.12099711623718498
0.440297456239833,0.1586757001568562
0.2910635846466973,0.22222738880079063
0.6895526239260802,0.9999999674690541
0.18163778238170014,0.08192242959794191
0.3049015308061131,0.23519209789046475
0.34231575837371125,0.1953697363628937
0.4685367457907289,0.12040725518180369
0.7405827433105283,0.9999585914560715
0.7160478978677227,0.998898755299972
0.24534457657933656,0.10257165879567595
0.27703890570227657,0.10309818253030809
0.26866458424642015,0.5295274797171801
0.15997049708967767,0.05412180994736002
0.32865274329034155,0.2369191249819876
0.48975342283700923,0.12252518908096509
0.2202451473453402,0.1408871362126745
0.30541361778830034,0.04412856751402492
0.241193515425891,0.20117919788364508
0.22123814279618834,0.42814681921652176
0.1863424233691903,0.11434671783463753
0.20049328685263543,0.10912247540635414
0.3356393967345748,0.30083856547322824
0.2840555962611005,0.15643394137168362
0.2975625640514666,0.060754302525301396
